Words; Positive; Negative; Neutral
तातारवासी: 0.0 1.0 0.0 
युग अंत: 0.9995530084263354 3.589259899629756e-08 0.0004469556810655906 
युग क्षय: 0.9995530084263354 3.589259899629756e-08 0.0004469556810655906 
लंघन चाल: 0.9993827112114567 0.000617288788543333 0.0 
लङ्घन चाल: 0.9993827112114567 0.000617288788543333 0.0 
अहितकर: 0.9992499362984177 0.0007500637015823114 0.0 
स्वास्थ्यनाशक: 0.9992499362984177 0.0007500637015823114 0.0 
कुपथ्याहार: 0.9992499362984177 0.0007500637015823114 0.0 
अपथ्य: 0.9992499362984177 0.0007500637015823114 0.0 
प्रश्वास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
दीर्घश्वास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
साँस छोड़ना: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
उसाँस: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
उच्छास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
निश्वास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
उसांस: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
उछास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
दीर्घ श्वास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
सांस छोड़ना: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
निःश्वास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
उस्वाँस: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
उसास: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
आह: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
तलावत: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
तिलावत: 0.9999259824676019 9.686675034854155e-06 6.433085736320315e-05 
नोट: 0.9994723520663348 4.6538456853851245e-05 0.00048110947681139583 
दर्शन शास्त्र: 0.9999273336542511 9.708377081954533e-06 6.295796866690468e-05 
दर्शन उपनिषद: 0.9999279618813219 9.70686867732359e-06 6.233125000070817e-05 
दर्शन उपनिषद्: 0.9999279618813219 9.70686867732359e-06 6.233125000070817e-05 
दर्शनोपनिषद्: 0.9999279618813219 9.70686867732359e-06 6.233125000070817e-05 
तत्वशास्त्र: 0.9999273336542511 9.708377081954533e-06 6.295796866690468e-05 
दर्शनशास्त्र: 0.9999273336542511 9.708377081954533e-06 6.295796866690468e-05 
दर्शनोपनिषद: 0.9999279618813219 9.70686867732359e-06 6.233125000070817e-05 
अपरिज्ञान: 0.9999273336542511 9.708377081954533e-06 6.295796866690468e-05 
दर्शन-शास्त्र: 0.9999273336542511 9.708377081954533e-06 6.295796866690468e-05 
श्वास लेना: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
साँस लेना: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
सांस खींचना: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
अंतःश्वसन: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
सांस भरना: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
साँस भरना: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
अन्तःश्वसन: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
सांस लेना: 0.9999267697424651 1.0514199201800887e-05 6.271605833313348e-05 
इबारत: 0.9999260538902567 1.0469000616024988e-05 6.3477109127295e-05 
उपधारा: 0.9999259824675959 9.68667504272407e-06 6.433085736142902e-05 
लेख: 0.9999266297626475 1.0538556893422234e-05 6.28316804591129e-05 
लूटना: 0.9999265691120318 1.0579811540970682e-05 6.285107642718679e-05 
लूट: 0.9999265682696171 1.0579861893446294e-05 6.285186848946708e-05 
लुगड़ा: 0.9999597066645177 4.0293335482311224e-05 0.0 
लुगरा: 0.9999597066645177 4.0293335482311224e-05 0.0 
कटाक्ष: 0.9999252100790212 1.0335172622984009e-05 6.44547483557622e-05 
फबती: 0.9999240131528309 1.0166196396720585e-05 6.582065077241645e-05 
आक्षेपक: 0.999924351460503 1.0454206740216733e-05 6.519433275679606e-05 
व्यंगोक्ति: 0.9999246987052953 1.0262979364022559e-05 6.50383153406697e-05 
फब्ती: 0.9999240131165235 1.0166191271023214e-05 6.582069220547827e-05 
ताना: 0.9999247075903247 1.026423370932601e-05 6.502817596592337e-05 
आवाजा: 0.9999247075903247 1.026423370932601e-05 6.502817596592337e-05 
आवाज़ा: 0.9999247075903247 1.026423370932601e-05 6.502817596592337e-05 
मेचकताई: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
मेचकता: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
कलौंछ: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
कृष्णता: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
कालापन: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
श्यामता: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
कलौंस: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
कालिख: 0.9999267397802859 1.0562917582123125e-05 6.269730213200428e-05 
तारीफ़ करना: 0.9999259803917688 1.0408852808971303e-05 6.361075542220439e-05 
प्रशंसा करना: 0.9999259803917843 1.0408852818570365e-05 6.36107553971859e-05 
बखानना: 0.999925980392477 1.0408853249888476e-05 6.361075427302126e-05 
बड़ाई करना: 0.9999259803917534 1.0408852799372241e-05 6.361075544722287e-05 
पीठ थपथपाना: 0.9999259803917534 1.0408852799372241e-05 6.361075544722287e-05 
शाबाशी देना: 0.9999259803917534 1.0408852799372241e-05 6.361075544722287e-05 
उपराहना: 0.9999259803917534 1.0408852799372241e-05 6.361075544722287e-05 
दद्रु: 0.9999248673173702 9.715930019002264e-06 6.541675261082944e-05 
दिनाई: 0.9999248673173702 9.715930019002264e-06 6.541675261082944e-05 
दाद रोग: 0.9999248673173702 9.715930019002264e-06 6.541675261082944e-05 
दिनाइ: 0.9999248673173702 9.715930019002264e-06 6.541675261082944e-05 
आमोदन: 0.9999273198609824 9.709389283023668e-06 6.297074973458087e-05 
अनुमोदन: 0.9999273243330691 9.709377356329305e-06 6.29662895746216e-05 
दूसरा स्थान: 0.9778697535899488 1.8757227295070847e-05 0.022111489182756117 
बदरी: 0.9778702275737712 1.8757531350333487e-05 0.022111014894878465 
निष्क्रय: 0.9999265901018968 1.0442854078706712e-05 6.296704402446953e-05 
इन्तिक़ाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
प्रतिशोध: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
इंतिकाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
अदल बदल: 0.9999265169011633 1.042971645783307e-05 6.305338237886117e-05 
विनिमय: 0.999926517867063 1.0431357713333075e-05 6.305077522366213e-05 
इन्तिकाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
इंतकाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
इंतक़ाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
एवज: 0.9999265077785643 1.0414215349541709e-05 6.307800608618307e-05 
अवेज: 0.9999265078736262 1.0414376878730535e-05 6.307774949501585e-05 
अदली बदली: 0.9999265162163697 1.0428552857480095e-05 6.305523077279486e-05 
आदान-प्रदान: 0.9999265151437218 1.042673021550107e-05 6.305812606271869e-05 
मुआवज़ा: 0.999926497649084 1.0397003349996615e-05 6.310534756598288e-05 
मुआवजा: 0.9999264976452245 1.039699679179091e-05 6.310535798377591e-05 
प्रतिदान: 0.9999265094666333 1.041708371420599e-05 6.307344965249728e-05 
इंतिक़ाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
इन्तकाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
इन्तक़ाम: 0.9999030815165662 9.431209323472225e-06 8.748727411042908e-05 
एवज़: 0.9999265076855655 1.041405732598077e-05 6.307825710861587e-05 
परिवर्धित: 0.9998893506070861 8.840176278382026e-06 0.00010180921663554835 
परिवर्द्धित: 0.9998893506070861 8.840176278382026e-06 0.00010180921663554835 
उथल-पुथल: 0.9999266250997866 1.0574057753167477e-05 6.280084246021763e-05 
उलटपलट: 0.9999270865344715 9.753709097360463e-06 6.315975643114828e-05 
उथल पुथल: 0.9999266250994453 1.0574058360063658e-05 6.280084219469209e-05 
उलट-पलट: 0.9999270865344715 9.753709097360463e-06 6.315975643114828e-05 
उलट-पुलट: 0.9999270865344715 9.753709097360463e-06 6.315975643114828e-05 
उलटफेर: 0.9999270865344715 9.753709097360463e-06 6.315975643114828e-05 
उलट-फेर: 0.9999270865344715 9.753709097360463e-06 6.315975643114828e-05 
उथलपुथल: 0.9999266250853348 1.0574083445891479e-05 6.280083121929277e-05 
उलटपुलट: 0.9999270865344715 9.753709097360463e-06 6.315975643114828e-05 
दुष्कृत्य: 0.515695067264574 0.484304932735426 0.0 
कुकृत्य: 0.515695067264574 0.484304932735426 0.0 
कारसतानी: 0.515695067264574 0.484304932735426 0.0 
करतूत: 0.515695067264574 0.484304932735426 0.0 
ग़ैरक़ानूनी काम: 0.515695067264574 0.484304932735426 0.0 
अवैध कार्य: 0.515695067264574 0.484304932735426 0.0 
अवैध धंधा: 0.9999216364569553 9.679554726817986e-06 6.868398831784985e-05 
अवैध काम: 0.515695067264574 0.484304932735426 0.0 
गैर-कानूनी काम: 0.515695067264574 0.484304932735426 0.0 
गैरकानूनी काम: 0.515695067264574 0.484304932735426 0.0 
ग़ैर क़ानूनी काम: 0.515695067264574 0.484304932735426 0.0 
गैर कानूनी काम: 0.515695067264574 0.484304932735426 0.0 
ग़ैर-क़ानूनी काम: 0.515695067264574 0.484304932735426 0.0 
गैरकानूनी धंधा: 0.515695067264574 0.484304932735426 0.0 
अकरणीय: 0.9238953793558041 0.00015758538337204268 0.07594703526082387 
अपमिश्रित: 0.9999219590160626 1.3209074402231787e-05 6.4831909535106e-05 
मिलावटी: 0.9999219590160626 1.3209074402231787e-05 6.4831909535106e-05 
अशोधित: 0.9999219635854137 1.3206328841095117e-05 6.483008574516471e-05 
अपरिशोधित: 0.9999219635854137 1.3206328841095117e-05 6.483008574516471e-05 
असंशोधित: 0.9999219635854137 1.3206328841095117e-05 6.483008574516471e-05 
कमी करना: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
न्यून करना: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
अवनत करना: 0.999926925538954 1.0357196303531413e-05 6.271726474246482e-05 
अल्पीकरण: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
घटान करना: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
कम करना: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
ऑनरेरियम: 0.9986534388516562 0.00023827401883469998 0.0011082871295090965 
चरण स्पर्श: 0.9986534388516562 0.00023827401883469998 0.0011082871295090965 
प्रणाम: 0.9999267764490727 1.0503157671113163e-05 6.272039325624084e-05 
पालागन: 0.9986534388516562 0.00023827401883469998 0.0011082871295090965 
निःस्राव: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
स्यंदन: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
रसाव: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
अभिस्यंद: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
स्रवण: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
रिसाव: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
अभिस्यन्द: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
निःस्रवण: 0.9999271186285379 9.695021694844901e-06 6.318634976726315e-05 
भू-क्षरण: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
भूक्षरण: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
मृदा-अपरदन: 0.9992448290516326 0.0007516851783500832 3.4857700172917958e-06 
कुविचार: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
अत्यंत गरीबी: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
घोर दरिद्रता: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
अत्यंत निर्धनता: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
बहुत कंगाली: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
बहुत तंगहाली: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
अत्यंत ग़रीबी: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
अत्यन्त गरीबी: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
बहुत तंगी: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
अत्यंत दरिद्रता: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
असित्वहीन: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
नेस्ती: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
अविद्यमानना: 0.9992485341418326 0.0007505547227256092 9.111354418019829e-07 
गुनाही: 0.9971238094088454 0.002782968254475715 9.322233667886514e-05 
गुनाहकार: 0.9971238094088454 0.002782968254475715 9.322233667886514e-05 
पैशाचविवाह: 0.9999273039044454 9.757444436263114e-06 6.293865111833823e-05 
पैशाच विवाह: 0.9999273039044454 9.757444436263114e-06 6.293865111833823e-05 
